1641981469.750549,10.0.0.2:37018,0,23,14,8,47.627
1641981469.772747,10.0.0.2:37018,0,23,14,8,47.901
1641981469.796051,10.0.0.2:37018,0,23,15,8,50.746
1641981469.819106,10.0.0.2:37018,0,23,15,8,52.074
1641981469.841920,10.0.0.2:37018,0,23,15,8,53.549
1641981469.863845,10.0.0.2:37018,0,23,16,8,54.572
1641981469.886507,10.0.0.2:37018,0,23,16,8,56.221
1641981469.909242,10.0.0.2:37018,0,23,17,8,58.965
1641981469.931487,10.0.0.2:37018,0,23,17,8,60.285
1641981469.953595,10.0.0.2:37018,0,23,17,8,61.705
1641981469.976383,10.0.0.2:37018,0,23,18,8,62.647
1641981469.999138,10.0.0.2:37018,2,25,12,9,60.623
1641981470.021258,10.0.0.2:37018,2,25,9,9,59.792
1641981470.044316,10.0.0.2:37018,0,25,9,9,59.453
1641981470.068819,10.0.0.2:37018,0,25,9,9,55.349
1641981470.091606,10.0.0.2:37018,0,25,10,9,50.368
1641981470.113821,10.0.0.2:37018,0,25,11,9,47.078
1641981470.136570,10.0.0.2:37018,0,25,11,9,45.515
1641981470.159366,10.0.0.2:37018,0,25,11,9,43.808
1641981470.181425,10.0.0.2:37018,0,25,12,9,45.319
1641981470.204150,10.0.0.2:37018,0,25,12,9,46.347
1641981470.227186,10.0.0.2:37018,0,25,13,9,46.833
1641981470.249764,10.0.0.2:37018,0,25,13,9,47.362
1641981470.271990,10.0.0.2:37018,0,25,14,9,47.725
1641981470.295128,10.0.0.2:37018,0,25,14,9,47.968
1641981470.317771,10.0.0.2:37018,0,25,15,9,49.092
1641981470.339744,10.0.0.2:37018,0,25,15,9,51.566
1641981470.361903,10.0.0.2:37018,0,25,15,9,52.723
1641981470.384113,10.0.0.2:37018,0,25,16,9,53.979
1641981470.406006,10.0.0.2:37018,0,25,16,9,54.861
1641981470.429151,10.0.0.2:37018,0,25,16,9,56.393
1641981470.451427,10.0.0.2:37018,0,25,17,9,58.315
1641981470.473611,10.0.0.2:37018,0,25,17,9,60.347
1641981470.495185,10.0.0.2:37018,0,25,17,9,61.751
1641981470.517923,10.0.0.2:37018,1,26,14,9,61.508
1641981470.540469,10.0.0.2:37018,2,27,12,9,60.649
1641981470.564624,10.0.0.2:37018,2,27,9,9,59.927
1641981470.587539,10.0.0.2:37018,0,27,9,9,58.988
1641981470.610219,10.0.0.2:37018,0,27,9,9,55.301
1641981470.634364,10.0.0.2:37018,0,27,10,9,50.292
1641981470.657246,10.0.0.2:37018,0,27,11,9,47.019
1641981470.679883,10.0.0.2:37018,0,27,11,9,44.805
1641981470.703042,10.0.0.2:37018,0,27,12,9,44.348
1641981470.726574,10.0.0.2:37018,0,27,12,9,45.728
1641981470.751868,10.0.0.2:37018,0,27,13,9,46.636
1641981470.774764,10.0.0.2:37018,0,27,13,9,47.244
1641981470.797676,10.0.0.2:37018,0,27,14,9,47.596
1641981470.821539,10.0.0.2:37018,0,27,14,9,47.772
1641981470.844667,10.0.0.2:37018,0,27,14,9,47.999
1641981470.867435,10.0.0.2:37018,0,27,15,9,50.123
1641981470.890411,10.0.0.2:37018,0,27,15,9,52.237
1641981470.912554,10.0.0.2:37018,0,27,15,9,53.653
1641981470.935183,10.0.0.2:37018,0,27,16,9,54.599
1641981470.958203,10.0.0.2:37018,0,27,16,9,55.221
1641981470.980547,10.0.0.2:37018,0,27,16,9,56.524
1641981471.002910,10.0.0.2:37018,0,27,17,9,59.178
1641981471.025060,10.0.0.2:37018,0,27,17,9,60.969
1641981471.047201,10.0.0.2:37018,0,27,18,9,62.145
1641981471.069014,10.0.0.2:37018,2,29,13,9,60.808
1641981471.090922,10.0.0.2:37018,2,29,9,9,60.056
1641981471.113314,10.0.0.2:37018,1,29,9,9,59.968
1641981471.135605,10.0.0.2:37018,0,29,9,9,57.595
1641981471.157419,10.0.0.2:37018,0,29,10,9,51.754
1641981471.179967,10.0.0.2:37018,0,29,10,9,47.999
1641981471.202515,10.0.0.2:37018,0,29,11,9,46.213
1641981471.224417,10.0.0.2:37018,0,29,11,9,44.281
1641981471.246812,10.0.0.2:37018,0,29,12,9,44.871
1641981471.268978,10.0.0.2:37018,0,29,12,9,46.044
1641981471.291253,10.0.0.2:37018,0,29,13,9,46.609
1641981471.312925,10.0.0.2:37018,0,29,13,9,47.188
1641981471.335471,10.0.0.2:37018,0,29,14,9,47.606
1641981471.357730,10.0.0.2:37018,0,29,14,9,47.913
1641981471.380086,10.0.0.2:37018,0,29,14,9,48.005
1641981471.403077,10.0.0.2:37018,0,29,15,9,50.015
1641981471.426429,10.0.0.2:37018,0,29,15,9,52.147
1641981471.448571,10.0.0.2:37018,0,29,15,9,53.614
1641981471.471169,10.0.0.2:37018,0,29,16,9,54.553
1641981471.493398,10.0.0.2:37018,0,29,16,9,55.008
1641981471.516535,10.0.0.2:37018,0,29,16,9,55.549
1641981471.539681,10.0.0.2:37018,0,29,17,9,58.567
1641981471.561345,10.0.0.2:37018,0,29,17,9,60.541
1641981471.584319,10.0.0.2:37018,0,29,18,9,61.821
1641981471.606459,10.0.0.2:37018,2,31,13,9,60.596
1641981471.628011,10.0.0.2:37018,2,31,9,9,59.988
1641981471.650588,10.0.0.2:37018,1,31,9,9,59.94
1641981471.672869,10.0.0.2:37018,0,31,9,9,57.595
1641981471.695724,10.0.0.2:37018,0,31,10,9,51.758
1641981471.718578,10.0.0.2:37018,0,31,10,9,48
1641981471.741285,10.0.0.2:37018,0,31,11,9,45.486
1641981471.763333,10.0.0.2:37018,0,31,11,9,44.286
1641981471.784883,10.0.0.2:37018,0,31,12,9,44.88
1641981471.806759,10.0.0.2:37018,0,31,12,9,46.025
1641981471.828963,10.0.0.2:37018,0,31,13,9,46.584
1641981471.850767,10.0.0.2:37018,0,31,13,9,47.198
1641981471.873144,10.0.0.2:37018,0,31,14,9,47.628
1641981471.895505,10.0.0.2:37018,0,31,14,9,48.65
1641981471.917768,10.0.0.2:37018,0,31,14,9,48.589
1641981471.939277,10.0.0.2:37018,0,31,15,9,50.413
1641981471.962179,10.0.0.2:37018,0,31,15,9,52.466
1641981471.984266,10.0.0.2:37018,0,31,15,9,53.814
1641981472.006522,10.0.0.2:37018,0,31,16,9,54.444
1641981472.029097,10.0.0.2:37018,0,31,16,9,55.133
1641981472.052118,10.0.0.2:37018,0,31,16,9,55.562
1641981472.075165,10.0.0.2:37018,1,32,14,8,55.989
1641981472.097625,10.0.0.2:37018,1,32,11,8,55.658
1641981472.119906,10.0.0.2:37018,1,32,8,8,56.404
1641981472.142759,10.0.0.2:37018,1,33,7,8,52.079
1641981472.165706,10.0.0.2:37018,0,33,8,8,43.799
1641981472.187554,10.0.0.2:37018,0,33,9,8,41.052
1641981472.210184,10.0.0.2:37018,0,33,9,8,38.131
1641981472.232986,10.0.0.2:37018,0,33,10,8,36.239
1641981472.254854,10.0.0.2:37018,0,33,11,8,36.81
1641981472.277414,10.0.0.2:37018,0,33,11,8,37.646
1641981472.300549,10.0.0.2:37018,0,33,11,8,38.555
1641981472.323111,10.0.0.2:37018,0,33,12,8,41.789
1641981472.344654,10.0.0.2:37018,0,33,12,8,43.975
1641981472.367240,10.0.0.2:37018,0,33,13,8,45.468
1641981472.389951,10.0.0.2:37018,0,33,13,8,46.171
1641981472.411793,10.0.0.2:37018,0,33,14,8,47.915
1641981472.433943,10.0.0.2:37018,0,33,14,8,49.739
1641981472.456302,10.0.0.2:37018,0,33,15,8,50.277
1641981472.478510,10.0.0.2:37018,0,33,15,8,51.777
1641981472.500585,10.0.0.2:37018,0,33,15,8,53.287
1641981472.522610,10.0.0.2:37018,0,33,16,8,54.328
1641981472.544479,10.0.0.2:37018,0,33,16,8,55.065
1641981472.565891,10.0.0.2:37018,0,33,16,8,55.462
1641981472.588051,10.0.0.2:37018,0,33,17,8,56.831
1641981472.611101,10.0.0.2:37018,1,34,13,8,57.172
1641981472.632996,10.0.0.2:37018,1,34,11,8,56.004
1641981472.655197,10.0.0.2:37018,1,35,7,8,57.01
1641981472.678229,10.0.0.2:37018,0,35,8,8,47.479
1641981472.700866,10.0.0.2:37018,0,35,8,8,43.945
1641981472.722395,10.0.0.2:37018,0,35,9,8,40.046
1641981472.744793,10.0.0.2:37018,0,35,10,8,37.495
1641981472.767543,10.0.0.2:37018,0,35,10,8,35.809
1641981472.789918,10.0.0.2:37018,0,35,11,8,35.991
1641981472.812528,10.0.0.2:37018,0,35,11,8,37.385
1641981472.835712,10.0.0.2:37018,0,35,12,8,39.37
1641981472.858713,10.0.0.2:37018,0,35,12,8,42.405
1641981472.880773,10.0.0.2:37018,0,35,13,8,44.405
1641981472.903442,10.0.0.2:37018,0,35,13,8,45.383
1641981472.926269,10.0.0.2:37018,0,35,13,8,46.386
1641981472.948649,10.0.0.2:37018,0,35,14,8,48.945
1641981472.970596,10.0.0.2:37018,0,35,14,8,51.443
1641981472.992714,10.0.0.2:37018,0,35,15,8,52.318
1641981473.014727,10.0.0.2:37018,0,35,15,8,53.298
1641981473.036111,10.0.0.2:37018,0,35,15,8,54.371
1641981473.058168,10.0.0.2:37018,0,35,16,8,55.084
1641981473.080370,10.0.0.2:37018,0,35,16,8,55.422
1641981473.102850,10.0.0.2:37018,0,35,16,8,55.775
1641981473.125455,10.0.0.2:37018,1,36,15,8,57.318
1641981473.148187,10.0.0.2:37018,1,36,12,8,58.314
1641981473.170243,10.0.0.2:37018,1,36,10,8,56.599
1641981473.192070,10.0.0.2:37018,1,37,7,8,55.623
1641981473.214344,10.0.0.2:37018,0,37,8,8,47.657
1641981473.236578,10.0.0.2:37018,0,37,8,8,42.501
1641981473.258446,10.0.0.2:37018,0,37,9,8,39.14
1641981473.280632,10.0.0.2:37018,0,37,10,8,36.87
1641981473.302880,10.0.0.2:37018,0,37,10,8,35.791
1641981473.325100,10.0.0.2:37018,0,37,11,8,36.502
1641981473.346747,10.0.0.2:37018,0,37,11,8,37.797
1641981473.368889,10.0.0.2:37018,0,37,12,8,40.527
1641981473.391841,10.0.0.2:37018,0,37,12,8,42.405
1641981473.413668,10.0.0.2:37018,0,37,13,8,44.395
1641981473.435922,10.0.0.2:37018,0,37,13,8,45.736
1641981473.458276,10.0.0.2:37018,0,37,14,8,46.618
1641981473.481003,10.0.0.2:37018,0,37,14,8,48.897
1641981473.503061,10.0.0.2:37018,0,37,14,8,51.39
1641981473.525054,10.0.0.2:37018,0,37,15,8,53.091
1641981473.547102,10.0.0.2:37018,0,37,15,8,54.254
1641981473.569937,10.0.0.2:37018,0,37,15,8,54.7
1641981473.593619,10.0.0.2:37018,0,37,16,8,55.291
1641981473.616471,10.0.0.2:37018,0,37,16,8,55.732
1641981473.640289,10.0.0.2:37018,0,37,16,8,56.015
1641981473.662500,10.0.0.2:37018,1,38,14,8,57.813
1641981473.685694,10.0.0.2:37018,1,38,11,8,58.579
1641981473.709040,10.0.0.2:37018,1,39,7,8,58.702
1641981473.731953,10.0.0.2:37018,1,39,7,8,52.985
1641981473.754039,10.0.0.2:37018,0,39,8,8,44.358
1641981473.776789,10.0.0.2:37018,0,39,9,8,40.304
1641981473.799563,10.0.0.2:37018,0,39,9,8,38.422
1641981473.822042,10.0.0.2:37018,0,39,10,8,36.39
1641981473.844264,10.0.0.2:37018,0,39,11,8,36.044
1641981473.867079,10.0.0.2:37018,0,39,11,8,37.431
1641981473.888953,10.0.0.2:37018,0,39,12,8,39.424
1641981473.911324,10.0.0.2:37018,0,39,12,8,41.548
1641981473.935042,10.0.0.2:37018,0,39,12,8,43.864
1641981473.957218,10.0.0.2:37018,0,39,13,8,45.357
1641981473.979568,10.0.0.2:37018,0,39,13,8,46.378
1641981474.002384,10.0.0.2:37018,0,39,14,8,48.948
1641981474.025833,10.0.0.2:37018,0,39,14,8,50.728
1641981474.049628,10.0.0.2:37018,0,39,15,8,52.63
1641981474.071909,10.0.0.2:37018,0,39,15,8,53.896
1641981474.094591,10.0.0.2:37018,0,39,15,8,54.759
1641981474.117809,10.0.0.2:37018,0,39,16,8,55.372
1641981474.140778,10.0.0.2:37018,0,39,16,8,55.73
1641981474.163384,10.0.0.2:37018,0,39,16,8,55.987
1641981474.186585,10.0.0.2:37018,1,40,15,8,57.905
1641981474.208615,10.0.0.2:37018,1,40,12,8,58.739
1641981474.230347,10.0.0.2:37018,1,40,9,8,58.818
1641981474.252788,10.0.0.2:37018,1,41,7,8,55.163
1641981474.276038,10.0.0.2:37018,0,41,8,8,46.292
1641981474.298541,10.0.0.2:37018,0,41,9,8,41.587
1641981474.321063,10.0.0.2:37018,0,41,9,8,38.487
1641981474.344396,10.0.0.2:37018,0,41,10,8,37.073
1641981474.367222,10.0.0.2:37018,0,41,10,8,35.483
1641981474.389721,10.0.0.2:37018,0,41,11,8,37.089
1641981474.412131,10.0.0.2:37018,0,41,11,8,38.184
1641981474.434426,10.0.0.2:37018,0,41,12,8,40.783
1641981474.456894,10.0.0.2:37018,0,41,12,8,42.58
1641981474.479222,10.0.0.2:37018,0,41,13,8,44.489
1641981474.501618,10.0.0.2:37018,0,41,13,8,45.756
1641981474.523678,10.0.0.2:37018,0,41,14,8,47.664
1641981474.545932,10.0.0.2:37018,0,41,14,8,49.749
1641981474.568029,10.0.0.2:37018,0,41,14,8,52.003
1641981474.590846,10.0.0.2:37018,0,41,15,8,53.483
1641981474.613210,10.0.0.2:37018,0,41,15,8,54.504
1641981474.635437,10.0.0.2:37018,0,41,15,8,54.988
1641981474.658301,10.0.0.2:37018,0,41,16,8,55.496
1641981474.681054,10.0.0.2:37018,0,41,16,8,55.799
1641981474.703106,10.0.0.2:37018,0,41,17,8,57.032
1641981474.726142,10.0.0.2:37018,1,42,12,8,58.119
1641981474.749269,10.0.0.2:37018,1,42,10,8,58.905
1641981474.772087,10.0.0.2:37018,0,42,8,8,59.376
1641981474.794035,10.0.0.2:37018,0,42,8,8,56.617
1641981474.816230,10.0.0.2:37018,0,42,9,8,48.905
1641981474.838669,10.0.0.2:37018,0,42,10,8,44.425
1641981474.861594,10.0.0.2:37018,0,42,10,8,43.484
1641981474.884103,10.0.0.2:37018,0,42,11,8,42.449
1641981474.906693,10.0.0.2:37018,0,42,11,8,41.746
1641981474.929280,10.0.0.2:37018,0,42,12,8,43.166
1641981474.951383,10.0.0.2:37018,0,42,12,8,44.915
1641981474.973605,10.0.0.2:37018,0,42,13,8,45.758
1641981474.996391,10.0.0.2:37018,0,42,13,8,46.658
1641981475.018864,10.0.0.2:37018,0,42,14,8,47.255
1641981475.040894,10.0.0.2:37018,0,42,14,8,47.647
1641981475.063447,10.0.0.2:37018,0,42,14,8,47.76
1641981475.086214,10.0.0.2:37018,0,42,15,8,49.857
1641981475.107861,10.0.0.2:37018,0,42,15,8,52.069
1641981475.130324,10.0.0.2:37018,0,42,15,8,53.573
1641981475.153079,10.0.0.2:37018,0,42,16,8,55.604
1641981475.175147,10.0.0.2:37018,0,42,16,8,57.716
1641981475.197247,10.0.0.2:37018,0,42,16,8,59.989
1641981475.219291,10.0.0.2:37018,0,42,17,8,61.509
1641981475.241937,10.0.0.2:37018,0,42,17,8,62.514
1641981475.264273,10.0.0.2:37018,0,42,17,8,62.991
1641981475.286607,10.0.0.2:37018,2,44,14,9,61.357
1641981475.308942,10.0.0.2:37018,2,44,11,9,60.074
1641981475.331481,10.0.0.2:37018,2,45,8,9,60.018
1641981475.353326,10.0.0.2:37018,1,45,9,9,53.623
1641981475.376085,10.0.0.2:37018,0,45,9,9,45.279
1641981475.398024,10.0.0.2:37018,0,45,10,9,43.586
1641981475.419957,10.0.0.2:37018,0,45,10,9,42.496
1641981475.442279,10.0.0.2:37018,0,45,11,9,42.002
1641981475.464448,10.0.0.2:37018,0,45,11,9,41.489
1641981475.486419,10.0.0.2:37018,0,45,12,9,42.104
1641981475.509450,10.0.0.2:37018,0,45,12,9,44.148
1641981475.531893,10.0.0.2:37018,0,45,12,9,45.132
1641981475.554854,10.0.0.2:37018,0,45,13,9,46.199
1641981475.577398,10.0.0.2:37018,0,45,13,9,46.989
1641981475.603361,10.0.0.2:37018,0,45,14,9,49.389
1641981475.626766,10.0.0.2:37018,0,45,14,9,51.706
1641981475.649854,10.0.0.2:37018,0,45,15,9,53.286
1641981475.672019,10.0.0.2:37018,0,45,15,9,54.354
1641981475.694484,10.0.0.2:37018,0,45,15,9,55.121
1641981475.717340,10.0.0.2:37018,0,45,16,9,55.459
1641981475.739848,10.0.0.2:37018,0,45,16,9,55.742
1641981475.762217,10.0.0.2:37018,0,45,16,9,55.993
1641981475.784936,10.0.0.2:37018,1,46,13,8,57.861
1641981475.807382,10.0.0.2:37018,1,46,11,8,58.75
1641981475.830347,10.0.0.2:37018,1,46,8,8,59.136
1641981475.856699,10.0.0.2:37018,0,46,8,8,58.462
1641981475.879973,10.0.0.2:37018,0,46,9,8,51.304
1641981475.903388,10.0.0.2:37018,0,46,10,8,45.043
1641981475.925490,10.0.0.2:37018,0,46,10,8,43.482
1641981475.947616,10.0.0.2:37018,0,46,11,8,42.451
1641981475.971015,10.0.0.2:37018,0,46,11,8,41.743
1641981475.994648,10.0.0.2:37018,0,46,12,8,43.167
1641981476.016906,10.0.0.2:37018,0,46,12,8,44.937
1641981476.040020,10.0.0.2:37018,0,46,13,8,45.781
1641981476.063475,10.0.0.2:37018,0,46,13,8,46.606
1641981476.086060,10.0.0.2:37018,0,46,14,8,47.191
1641981476.107964,10.0.0.2:37018,0,46,14,8,47.655
1641981476.130398,10.0.0.2:37018,0,46,14,8,47.933
1641981476.152438,10.0.0.2:37018,0,46,15,8,49.944
1641981476.174051,10.0.0.2:37018,0,46,15,8,52.096
1641981476.196332,10.0.0.2:37018,0,46,15,8,53.5
1641981476.218374,10.0.0.2:37018,0,46,16,8,54.487
1641981476.240104,10.0.0.2:37018,0,46,16,8,54.975
1641981476.262308,10.0.0.2:37018,0,46,16,8,58.196
1641981476.284368,10.0.0.2:37018,0,46,17,8,60.312
1641981476.306352,10.0.0.2:37018,0,46,17,8,61.315
1641981476.328466,10.0.0.2:37018,0,46,17,8,62.388
1641981476.350616,10.0.0.2:37018,2,48,13,9,61.085
1641981476.372766,10.0.0.2:37018,2,48,10,9,60
1641981476.394404,10.0.0.2:37018,2,48,9,9,59.858
1641981476.416517,10.0.0.2:37018,0,48,9,9,57.616
1641981476.438837,10.0.0.2:37018,0,48,10,9,53.399
1641981476.460588,10.0.0.2:37018,0,48,10,9,49.132
1641981476.482749,10.0.0.2:37018,0,48,11,9,46.241
1641981476.504797,10.0.0.2:37018,0,48,11,9,44.242
1641981476.526666,10.0.0.2:37018,0,48,12,9,44.335
1641981476.548427,10.0.0.2:37018,0,48,12,9,45.715
1641981476.570756,10.0.0.2:37018,0,48,13,9,46.626
1641981476.593762,10.0.0.2:37018,0,48,13,9,47.054
1641981476.616350,10.0.0.2:37018,0,48,13,9,47.514
1641981476.638089,10.0.0.2:37018,0,48,14,9,47.774
1641981476.661166,10.0.0.2:37018,0,48,14,9,47.986
1641981476.684274,10.0.0.2:37018,0,48,15,9,50.058
1641981476.705951,10.0.0.2:37018,0,48,15,9,51.583
1641981476.728989,10.0.0.2:37018,0,48,15,9,53.23
1641981476.751595,10.0.0.2:37018,0,48,16,9,54.305
1641981476.773530,10.0.0.2:37018,0,48,16,9,55.029
1641981476.796090,10.0.0.2:37018,0,48,16,9,57.394
1641981476.818959,10.0.0.2:37018,0,48,17,9,59.035
1641981476.841691,10.0.0.2:37018,0,48,17,9,60.859
1641981476.863260,10.0.0.2:37018,0,48,17,9,62.093
1641981476.885633,10.0.0.2:37018,2,50,13,9,60.966
1641981476.908648,10.0.0.2:37018,2,50,11,9,60.356
1641981476.931105,10.0.0.2:37018,2,50,9,9,59.848
1641981476.953271,10.0.0.2:37018,0,50,9,9,57.617
1641981476.976775,10.0.0.2:37018,0,50,10,9,53.367
1641981476.999563,10.0.0.2:37018,0,50,10,9,49.064
1641981477.022093,10.0.0.2:37018,0,50,11,9,46.23
1641981477.044469,10.0.0.2:37018,0,50,11,9,44.298
1641981477.066644,10.0.0.2:37018,0,50,12,9,44.832
1641981477.088566,10.0.0.2:37018,0,50,12,9,45.673
1641981477.110796,10.0.0.2:37018,0,50,13,9,46.627
1641981477.133211,10.0.0.2:37018,0,50,13,9,47.242
1641981477.155528,10.0.0.2:37018,0,50,14,9,47.65
1641981477.177432,10.0.0.2:37018,0,50,14,9,47.826
1641981477.200180,10.0.0.2:37018,0,50,14,9,48.022
1641981477.222832,10.0.0.2:37018,0,50,15,9,50.034
1641981477.244781,10.0.0.2:37018,0,50,15,9,52.172
1641981477.267203,10.0.0.2:37018,0,50,15,9,53.181
1641981477.289559,10.0.0.2:37018,0,50,16,9,54.291
1641981477.312437,10.0.0.2:37018,0,50,16,9,54.995
1641981477.334014,10.0.0.2:37018,0,50,16,9,56.508
1641981477.355869,10.0.0.2:37018,0,50,17,9,58.412
1641981477.378061,10.0.0.2:37018,0,50,17,9,60.486
1641981477.399875,10.0.0.2:37018,0,50,17,9,61.852
1641981477.422024,10.0.0.2:37018,2,52,14,9,61.311
1641981477.444188,10.0.0.2:37018,2,52,11,9,60.252
1641981477.466384,10.0.0.2:37018,2,52,9,9,59.544
1641981477.488124,10.0.0.2:37018,0,52,9,9,58.967
1641981477.510279,10.0.0.2:37018,0,52,10,9,53.245
1641981477.532300,10.0.0.2:37018,0,52,10,9,49.006
1641981477.553889,10.0.0.2:37018,0,52,11,9,47.057
1641981477.576170,10.0.0.2:37018,0,52,11,9,44.825
1641981477.598610,10.0.0.2:37018,0,52,12,9,44.345
1641981477.620354,10.0.0.2:37018,0,52,12,9,45.758
1641981477.642504,10.0.0.2:37018,0,52,12,9,46.387
1641981477.664438,10.0.0.2:37018,0,52,13,9,47.066
1641981477.686473,10.0.0.2:37018,0,52,13,9,47.517
1641981477.707943,10.0.0.2:37018,0,52,14,9,47.821
1641981477.730682,10.0.0.2:37018,0,52,14,9,47.973
1641981477.753157,10.0.0.2:37018,0,52,15,9,49.121
1641981477.775127,10.0.0.2:37018,0,52,15,9,51.568
