1639146018.009941,10.0.0.2:47862,,,10,14480,50.624
1639146018.035136,10.0.0.2:47862,,,10,14480,50.624
1639146018.058086,10.0.0.2:47862,,,12,20272,50.601
1639146018.081066,10.0.0.2:47862,,,18,37648,54.679
1639146018.104310,10.0.0.2:47862,,,20,43440,57.64
1639146018.127348,10.0.0.2:47862,,,28,66608,57.9
1639146018.149713,10.0.0.2:47862,,,32,16,61.01
1639146018.172804,10.0.0.2:47862,,,25,16,67.509
1639146018.197021,10.0.0.2:47862,,,22,16,72.949
1639146018.220590,10.0.0.2:47862,,,19,16,80.129
1639146018.243355,10.0.0.2:47862,,,16,16,89.422
1639146018.266505,10.0.0.2:47862,,,16,16,99.124
1639146018.289656,10.0.0.2:47862,,,16,16,100.067
1639146018.312517,10.0.0.2:47862,,,16,16,89.697
1639146018.334524,10.0.0.2:47862,,,17,16,83.823
1639146018.358148,10.0.0.2:47862,,,17,16,76.961
1639146018.381820,10.0.0.2:47862,,,17,16,72.49
1639146018.405092,10.0.0.2:47862,,,18,16,69.391
1639146018.428313,10.0.0.2:47862,,,18,16,67.811
1639146018.451162,10.0.0.2:47862,,,18,16,66.788
1639146018.473969,10.0.0.2:47862,,,19,16,67.077
1639146018.496191,10.0.0.2:47862,,,19,16,68.376
1639146018.520050,10.0.0.2:47862,,,19,16,69.773
1639146018.544075,10.0.0.2:47862,,,19,16,70.709
1639146018.566855,10.0.0.2:47862,,,20,16,71.341
1639146018.588888,10.0.0.2:47862,,,20,16,71.775
1639146018.612226,10.0.0.2:47862,,,20,16,72.084
1639146018.635455,10.0.0.2:47862,,,21,16,73.222
1639146018.660227,10.0.0.2:47862,,,21,16,75.745
1639146018.682284,10.0.0.2:47862,,,21,16,77.327
1639146018.706251,10.0.0.2:47862,,,21,16,78.424
1639146018.729966,10.0.0.2:47862,,,22,16,79.174
1639146018.752192,10.0.0.2:47862,,,22,16,79.725
1639146018.775258,10.0.0.2:47862,,,22,16,80.107
1639146018.797992,10.0.0.2:47862,,,22,16,80.357
1639146018.820883,10.0.0.2:47862,,,23,16,83.123
1639146018.843665,10.0.0.2:47862,,,23,16,84.451
1639146018.867399,10.0.0.2:47862,,,23,16,85.886
1639146018.889796,10.0.0.2:47862,,,23,16,86.828
1639146018.912032,10.0.0.2:47862,,,24,16,87.53
1639146018.935108,10.0.0.2:47862,,,24,16,87.969
1639146018.958863,10.0.0.2:47862,,,24,16,88.157
1639146018.982338,10.0.0.2:47862,,,24,16,88.391
1639146019.004410,10.0.0.2:47862,,,25,16,90.398
1639146019.027175,10.0.0.2:47862,,,25,16,92.502
1639146019.050958,10.0.0.2:47862,,,25,16,93.957
1639146019.075470,10.0.0.2:47862,,,25,16,94.921
1639146019.097968,10.0.0.2:47862,,,26,16,95.592
1639146019.122115,10.0.0.2:47862,,,26,16,96.002
1639146019.145374,10.0.0.2:47862,,,26,16,96.273
1639146019.167875,10.0.0.2:47862,,,26,16,96.482
1639146019.191320,10.0.0.2:47862,,,26,16,96.553
1639146019.214662,10.0.0.2:47862,,,27,16,98.54
1639146019.237140,10.0.0.2:47862,,,27,16,100.69
1639146019.259089,10.0.0.2:47862,,,27,16,102.105
1639146019.281709,10.0.0.2:47862,,,27,16,103.025
1639146019.304692,10.0.0.2:47862,,,27,16,103.444
1639146019.328018,10.0.0.2:47862,,,28,16,103.916
1639146019.350269,10.0.0.2:47862,,,28,16,104.282
1639146019.373487,10.0.0.2:47862,,,28,16,104.499
1639146019.396425,10.0.0.2:47862,,,28,16,104.671
1639146019.418417,10.0.0.2:47862,,,29,16,105.87
1639146019.441282,10.0.0.2:47862,,,29,16,107.576
1639146019.464365,10.0.0.2:47862,,,29,16,109.382
1639146019.488185,10.0.0.2:47862,,,29,16,110.527
1639146019.510585,10.0.0.2:47862,,,29,16,111.375
1639146019.533564,10.0.0.2:47862,,,29,16,111.937
1639146019.556209,10.0.0.2:47862,,,30,16,112.277
1639146019.578978,10.0.0.2:47862,,,30,16,112.445
1639146019.601935,10.0.0.2:47862,,,30,16,112.71
1639146019.625200,10.0.0.2:47862,,,30,16,112.826
1639146019.647914,10.0.0.2:47862,,,30,16,112.863
1639146019.669918,10.0.0.2:47862,,,31,16,114.807
1639146019.693749,10.0.0.2:47862,,,31,16,116.301
1639146019.716980,10.0.0.2:47862,,,31,16,117.914
1639146019.741330,10.0.0.2:47862,,,31,16,118.973
1639146019.763477,10.0.0.2:47862,,,31,16,119.661
1639146019.787536,10.0.0.2:47862,,,32,16,120.141
1639146019.810528,10.0.0.2:47862,,,25,16,120.438
1639146019.832795,10.0.0.2:47862,,,22,16,120.628
