1638953684.662023,10.0.0.2:38624,,,14,13
1638953684.685480,10.0.0.2:38624,,,14,13
1638953684.710141,10.0.0.2:38624,,,14,13
1638953684.733152,10.0.0.2:38624,,,15,13
1638953684.757306,10.0.0.2:38624,,,15,13
1638953684.780474,10.0.0.2:38624,,,16,13
1638953684.804658,10.0.0.2:38624,,,16,13
1638953684.827337,10.0.0.2:38624,,,16,13
1638953684.850266,10.0.0.2:38624,,,17,13
1638953684.874404,10.0.0.2:38624,,,17,13
1638953684.897307,10.0.0.2:38624,,,17,13
1638953684.920281,10.0.0.2:38624,,,18,13
1638953684.944332,10.0.0.2:38624,,,18,13
1638953684.967953,10.0.0.2:38624,,,18,13
1638953684.991076,10.0.0.2:38624,,,19,13
1638953685.014376,10.0.0.2:38624,,,19,13
1638953685.038514,10.0.0.2:38624,,,19,13
1638953685.061349,10.0.0.2:38624,,,20,13
1638953685.084775,10.0.0.2:38624,,,20,13
1638953685.111244,10.0.0.2:38624,,,20,13
1638953685.136362,10.0.0.2:38624,,,21,13
1638953685.159405,10.0.0.2:38624,,,21,13
1638953685.183440,10.0.0.2:38624,,,21,13
1638953685.207953,10.0.0.2:38624,,,21,13
1638953685.231808,10.0.0.2:38624,,,22,13
1638953685.254293,10.0.0.2:38624,,,22,13
1638953685.278416,10.0.0.2:38624,,,22,13
1638953685.302353,10.0.0.2:38624,,,22,13
1638953685.325542,10.0.0.2:38624,,,23,13
1638953685.353509,10.0.0.2:38624,,,23,13
1638953685.383760,10.0.0.2:38624,,,23,13
1638953685.409700,10.0.0.2:38624,,,24,13
1638953685.432890,10.0.0.2:38624,,,24,13
1638953685.456242,10.0.0.2:38624,,,24,13
1638953685.479238,10.0.0.2:38624,,,24,13
1638953685.502546,10.0.0.2:38624,,,25,13
1638953685.525601,10.0.0.2:38624,,,25,13
1638953685.548753,10.0.0.2:38624,,,25,13
1638953685.574856,10.0.0.2:38624,,,25,13
1638953685.599704,10.0.0.2:38624,,,26,13
1638953685.623414,10.0.0.2:38624,,,19,13
1638953685.647417,10.0.0.2:38624,,,16,13
1638953685.671120,10.0.0.2:38624,,,13,13
1638953685.693905,10.0.0.2:38624,,,13,13
1638953685.716975,10.0.0.2:38624,,,13,13
1638953685.740318,10.0.0.2:38624,,,13,13
1638953685.762994,10.0.0.2:38624,,,14,13
1638953685.786794,10.0.0.2:38624,,,14,13
1638953685.810476,10.0.0.2:38624,,,15,13
1638953685.833217,10.0.0.2:38624,,,15,13
1638953685.856091,10.0.0.2:38624,,,15,13
1638953685.881806,10.0.0.2:38624,,,16,13
1638953685.904918,10.0.0.2:38624,,,16,13
1638953685.928411,10.0.0.2:38624,,,17,13
1638953685.951134,10.0.0.2:38624,,,17,13
1638953685.973715,10.0.0.2:38624,,,17,13
1638953685.996315,10.0.0.2:38624,,,17,13
1638953686.019703,10.0.0.2:38624,,,18,13
1638953686.045523,10.0.0.2:38624,,,18,13
1638953686.069638,10.0.0.2:38624,,,18,13
1638953686.093157,10.0.0.2:38624,,,19,13
1638953686.119786,10.0.0.2:38624,,,19,13
1638953686.146875,10.0.0.2:38624,,,19,13
1638953686.169843,10.0.0.2:38624,,,20,13
1638953686.193090,10.0.0.2:38624,,,20,13
1638953686.218891,10.0.0.2:38624,,,20,13
1638953686.241500,10.0.0.2:38624,,,21,13
1638953686.264403,10.0.0.2:38624,,,21,13
1638953686.288448,10.0.0.2:38624,,,21,13
1638953686.311580,10.0.0.2:38624,,,21,13
1638953686.335250,10.0.0.2:38624,,,22,13
1638953686.358455,10.0.0.2:38624,,,22,13
1638953686.381066,10.0.0.2:38624,,,22,13
1638953686.403895,10.0.0.2:38624,,,22,13
1638953686.427015,10.0.0.2:38624,,,23,13
1638953686.450350,10.0.0.2:38624,,,23,13
1638953686.473465,10.0.0.2:38624,,,23,13
1638953686.497151,10.0.0.2:38624,,,24,13
1638953686.521048,10.0.0.2:38624,,,24,13
1638953686.544136,10.0.0.2:38624,,,24,13
1638953686.567002,10.0.0.2:38624,,,24,13
1638953686.590124,10.0.0.2:38624,,,25,13
1638953686.616198,10.0.0.2:38624,,,25,13
1638953686.638904,10.0.0.2:38624,,,25,13
1638953686.662129,10.0.0.2:38624,,,25,13
1638953686.684847,10.0.0.2:38624,,,25,13
1638953686.707729,10.0.0.2:38624,,,22,13
1638953686.731636,10.0.0.2:38624,,,18,13
1638953686.754771,10.0.0.2:38624,,,15,13
1638953686.777467,10.0.0.2:38624,,,13,13
1638953686.800925,10.0.0.2:38624,,,13,13
1638953686.824186,10.0.0.2:38624,,,13,13
1638953686.846789,10.0.0.2:38624,,,13,13
1638953686.869807,10.0.0.2:38624,,,14,13
1638953686.893533,10.0.0.2:38624,,,14,13
1638953686.916310,10.0.0.2:38624,,,15,13
1638953686.939358,10.0.0.2:38624,,,15,13
1638953686.962281,10.0.0.2:38624,,,15,13
1638953686.985185,10.0.0.2:38624,,,16,13
1638953687.008571,10.0.0.2:38624,,,16,13
1638953687.032261,10.0.0.2:38624,,,17,13
1638953687.055225,10.0.0.2:38624,,,17,13
1638953687.077953,10.0.0.2:38624,,,17,13
1638953687.101570,10.0.0.2:38624,,,17,13
1638953687.126710,10.0.0.2:38624,,,18,13
1638953687.150150,10.0.0.2:38624,,,18,13
1638953687.173305,10.0.0.2:38624,,,18,13
1638953687.197714,10.0.0.2:38624,,,19,13
1638953687.221882,10.0.0.2:38624,,,19,13
1638953687.245856,10.0.0.2:38624,,,19,13
1638953687.269128,10.0.0.2:38624,,,20,13
1638953687.295132,10.0.0.2:38624,,,20,13
1638953687.318204,10.0.0.2:38624,,,20,13
1638953687.342263,10.0.0.2:38624,,,21,13
1638953687.365908,10.0.0.2:38624,,,21,13
1638953687.389051,10.0.0.2:38624,,,21,13
1638953687.411862,10.0.0.2:38624,,,21,13
1638953687.435932,10.0.0.2:38624,,,22,13
1638953687.459251,10.0.0.2:38624,,,22,13
1638953687.482293,10.0.0.2:38624,,,22,13
1638953687.505689,10.0.0.2:38624,,,23,13
1638953687.529741,10.0.0.2:38624,,,23,13
1638953687.552611,10.0.0.2:38624,,,23,13
1638953687.576497,10.0.0.2:38624,,,23,13
1638953687.600338,10.0.0.2:38624,,,24,13
1638953687.624484,10.0.0.2:38624,,,24,13
1638953687.649870,10.0.0.2:38624,,,24,13
1638953687.674239,10.0.0.2:38624,,,24,13
1638953687.698715,10.0.0.2:38624,,,25,13
1638953687.722380,10.0.0.2:38624,,,25,13
1638953687.745568,10.0.0.2:38624,,,25,13
1638953687.770060,10.0.0.2:38624,,,25,13
1638953687.793538,10.0.0.2:38624,,,25,13
1638953687.816073,10.0.0.2:38624,,,20,13
1638953687.839215,10.0.0.2:38624,,,17,13
1638953687.862780,10.0.0.2:38624,,,13,13
1638953687.885625,10.0.0.2:38624,,,13,13
1638953687.909248,10.0.0.2:38624,,,13,13
1638953687.932631,10.0.0.2:38624,,,13,13
1638953687.956215,10.0.0.2:38624,,,14,13
1638953687.979184,10.0.0.2:38624,,,14,13
1638953688.002346,10.0.0.2:38624,,,14,13
1638953688.026497,10.0.0.2:38624,,,15,13
1638953688.052395,10.0.0.2:38624,,,15,13
1638953688.075546,10.0.0.2:38624,,,16,13
1638953688.098694,10.0.0.2:38624,,,16,13
1638953688.125874,10.0.0.2:38624,,,16,13
1638953688.149842,10.0.0.2:38624,,,17,13
1638953688.173407,10.0.0.2:38624,,,17,13
1638953688.202357,10.0.0.2:38624,,,17,13
1638953688.226185,10.0.0.2:38624,,,18,13
1638953688.249036,10.0.0.2:38624,,,18,13
1638953688.272169,10.0.0.2:38624,,,18,13
1638953688.295867,10.0.0.2:38624,,,19,13
1638953688.319186,10.0.0.2:38624,,,19,13
1638953688.341816,10.0.0.2:38624,,,19,13
1638953688.365006,10.0.0.2:38624,,,20,13
1638953688.388368,10.0.0.2:38624,,,20,13
1638953688.411087,10.0.0.2:38624,,,20,13
1638953688.434172,10.0.0.2:38624,,,21,13
1638953688.457456,10.0.0.2:38624,,,21,13
1638953688.480208,10.0.0.2:38624,,,21,13
1638953688.503872,10.0.0.2:38624,,,21,13
1638953688.527896,10.0.0.2:38624,,,22,13
1638953688.551867,10.0.0.2:38624,,,22,13
1638953688.575380,10.0.0.2:38624,,,22,13
1638953688.599269,10.0.0.2:38624,,,22,13
1638953688.622292,10.0.0.2:38624,,,23,13
1638953688.644994,10.0.0.2:38624,,,23,13
1638953688.668528,10.0.0.2:38624,,,23,13
1638953688.692281,10.0.0.2:38624,,,23,13
1638953688.714733,10.0.0.2:38624,,,24,13
1638953688.737766,10.0.0.2:38624,,,24,13
1638953688.760687,10.0.0.2:38624,,,24,13
1638953688.783943,10.0.0.2:38624,,,24,13
1638953688.806585,10.0.0.2:38624,,,25,13
1638953688.829377,10.0.0.2:38624,,,25,13
1638953688.852285,10.0.0.2:38624,,,25,13
1638953688.875403,10.0.0.2:38624,,,25,13
1638953688.898694,10.0.0.2:38624,,,26,13
1638953688.922069,10.0.0.2:38624,,,19,13
1638953688.944716,10.0.0.2:38624,,,16,13
1638953688.968296,10.0.0.2:38624,,,13,13
1638953688.991556,10.0.0.2:38624,,,13,13
1638953689.014576,10.0.0.2:38624,,,13,13
1638953689.037974,10.0.0.2:38624,,,13,13
1638953689.061739,10.0.0.2:38624,,,14,13
1638953689.084344,10.0.0.2:38624,,,14,13
1638953689.107392,10.0.0.2:38624,,,15,13
1638953689.132168,10.0.0.2:38624,,,15,13
1638953689.155301,10.0.0.2:38624,,,15,13
1638953689.179825,10.0.0.2:38624,,,16,13
1638953689.203871,10.0.0.2:38624,,,16,13
1638953689.227315,10.0.0.2:38624,,,17,13
1638953689.249905,10.0.0.2:38624,,,17,13
1638953689.273567,10.0.0.2:38624,,,17,13
1638953689.297162,10.0.0.2:38624,,,17,13
1638953689.320447,10.0.0.2:38624,,,18,13
1638953689.345215,10.0.0.2:38624,,,18,13
1638953689.369483,10.0.0.2:38624,,,18,13
1638953689.392694,10.0.0.2:38624,,,19,13
1638953689.415844,10.0.0.2:38624,,,19,13
1638953689.439386,10.0.0.2:38624,,,19,13
1638953689.464009,10.0.0.2:38624,,,20,13
1638953689.487747,10.0.0.2:38624,,,20,13
1638953689.510664,10.0.0.2:38624,,,20,13
1638953689.535139,10.0.0.2:38624,,,21,13
1638953689.559160,10.0.0.2:38624,,,21,13
1638953689.582430,10.0.0.2:38624,,,21,13
1638953689.605697,10.0.0.2:38624,,,21,13
1638953689.628584,10.0.0.2:38624,,,22,13
1638953689.653648,10.0.0.2:38624,,,22,13
1638953689.677027,10.0.0.2:38624,,,22,13
1638953689.702905,10.0.0.2:38624,,,22,13
1638953689.726229,10.0.0.2:38624,,,23,13
1638953689.751195,10.0.0.2:38624,,,23,13
1638953689.775664,10.0.0.2:38624,,,23,13
1638953689.798796,10.0.0.2:38624,,,24,13
1638953689.821542,10.0.0.2:38624,,,24,13
1638953689.845314,10.0.0.2:38624,,,24,13
1638953689.869244,10.0.0.2:38624,,,24,13
1638953689.892619,10.0.0.2:38624,,,25,13
1638953689.916069,10.0.0.2:38624,,,25,13
1638953689.939280,10.0.0.2:38624,,,25,13
1638953689.962767,10.0.0.2:38624,,,25,13
1638953689.986359,10.0.0.2:38624,,,25,13
1638953690.009997,10.0.0.2:38624,,,20,13
1638953690.032893,10.0.0.2:38624,,,17,13
1638953690.055625,10.0.0.2:38624,,,15,13
1638953690.079285,10.0.0.2:38624,,,13,13
1638953690.103493,10.0.0.2:38624,,,13,13
1638953690.127816,10.0.0.2:38624,,,13,13
1638953690.152451,10.0.0.2:38624,,,14,13
1638953690.176019,10.0.0.2:38624,,,14,13
1638953690.199342,10.0.0.2:38624,,,14,13
1638953690.222245,10.0.0.2:38624,,,15,13
1638953690.245685,10.0.0.2:38624,,,15,13
1638953690.268119,10.0.0.2:38624,,,16,13
1638953690.291577,10.0.0.2:38624,,,16,13
1638953690.314762,10.0.0.2:38624,,,16,13
1638953690.337604,10.0.0.2:38624,,,17,13
1638953690.360686,10.0.0.2:38624,,,17,13
1638953690.383462,10.0.0.2:38624,,,17,13
1638953690.407300,10.0.0.2:38624,,,18,13
1638953690.429840,10.0.0.2:38624,,,18,13
1638953690.452980,10.0.0.2:38624,,,18,13
1638953690.477967,10.0.0.2:38624,,,19,13
1638953690.502056,10.0.0.2:38624,,,19,13
1638953690.524832,10.0.0.2:38624,,,19,13
1638953690.547834,10.0.0.2:38624,,,20,13
1638953690.571424,10.0.0.2:38624,,,20,13
1638953690.594434,10.0.0.2:38624,,,20,13
1638953690.617575,10.0.0.2:38624,,,20,13
1638953690.640915,10.0.0.2:38624,,,21,13
1638953690.664288,10.0.0.2:38624,,,21,13
1638953690.686642,10.0.0.2:38624,,,21,13
1638953690.709766,10.0.0.2:38624,,,21,13
1638953690.733142,10.0.0.2:38624,,,22,13
1638953690.756423,10.0.0.2:38624,,,22,13
1638953690.780534,10.0.0.2:38624,,,22,13
1638953690.803717,10.0.0.2:38624,,,23,13
1638953690.827383,10.0.0.2:38624,,,23,13
1638953690.850254,10.0.0.2:38624,,,23,13
1638953690.872528,10.0.0.2:38624,,,23,13
1638953690.895773,10.0.0.2:38624,,,24,13
1638953690.918755,10.0.0.2:38624,,,24,13
1638953690.941367,10.0.0.2:38624,,,24,13
1638953690.964233,10.0.0.2:38624,,,24,13
1638953690.987732,10.0.0.2:38624,,,25,13
1638953691.011160,10.0.0.2:38624,,,25,13
1638953691.034415,10.0.0.2:38624,,,25,13
1638953691.057855,10.0.0.2:38624,,,25,13
1638953691.081026,10.0.0.2:38624,,,25,13
1638953691.103931,10.0.0.2:38624,,,22,13
1638953691.129658,10.0.0.2:38624,,,18,13
1638953691.153733,10.0.0.2:38624,,,15,13
1638953691.177161,10.0.0.2:38624,,,13,13
1638953691.200688,10.0.0.2:38624,,,13,13
1638953691.224698,10.0.0.2:38624,,,13,13
1638953691.247536,10.0.0.2:38624,,,14,13
1638953691.270692,10.0.0.2:38624,,,14,13
1638953691.294964,10.0.0.2:38624,,,14,13
1638953691.317784,10.0.0.2:38624,,,15,13
1638953691.341174,10.0.0.2:38624,,,15,13
1638953691.365597,10.0.0.2:38624,,,16,13
1638953691.389371,10.0.0.2:38624,,,16,13
1638953691.412625,10.0.0.2:38624,,,16,13
1638953691.437405,10.0.0.2:38624,,,17,13
1638953691.460624,10.0.0.2:38624,,,17,13
1638953691.483618,10.0.0.2:38624,,,17,13
1638953691.506882,10.0.0.2:38624,,,18,13
1638953691.533767,10.0.0.2:38624,,,18,13
1638953691.557841,10.0.0.2:38624,,,18,13
1638953691.582110,10.0.0.2:38624,,,19,13
1638953691.605052,10.0.0.2:38624,,,19,13
1638953691.628414,10.0.0.2:38624,,,19,13
1638953691.652230,10.0.0.2:38624,,,20,13
1638953691.676226,10.0.0.2:38624,,,20,13
1638953691.699488,10.0.0.2:38624,,,20,13
1638953691.723379,10.0.0.2:38624,,,21,13
1638953691.747254,10.0.0.2:38624,,,21,13
1638953691.769726,10.0.0.2:38624,,,21,13
1638953691.792476,10.0.0.2:38624,,,21,13
1638953691.816443,10.0.0.2:38624,,,22,13
1638953691.839963,10.0.0.2:38624,,,22,13
1638953691.863295,10.0.0.2:38624,,,22,13
1638953691.886565,10.0.0.2:38624,,,22,13
1638953691.910140,10.0.0.2:38624,,,23,13
1638953691.933503,10.0.0.2:38624,,,23,13
1638953691.955913,10.0.0.2:38624,,,23,13
1638953691.979675,10.0.0.2:38624,,,23,13
1638953692.003228,10.0.0.2:38624,,,24,13
1638953692.025685,10.0.0.2:38624,,,24,13
1638953692.048793,10.0.0.2:38624,,,24,13
1638953692.072645,10.0.0.2:38624,,,24,13
1638953692.096940,10.0.0.2:38624,,,25,13
1638953692.125331,10.0.0.2:38624,,,25,13
1638953692.149640,10.0.0.2:38624,,,25,13
1638953692.173181,10.0.0.2:38624,,,25,13
1638953692.196963,10.0.0.2:38624,,,26,13
1638953692.221372,10.0.0.2:38624,,,19,13
1638953692.244956,10.0.0.2:38624,,,15,13
1638953692.269368,10.0.0.2:38624,,,13,13
1638953692.292486,10.0.0.2:38624,,,13,13
1638953692.316062,10.0.0.2:38624,,,13,13
1638953692.339024,10.0.0.2:38624,,,13,13
1638953692.362817,10.0.0.2:38624,,,14,13
1638953692.387121,10.0.0.2:38624,,,14,13
1638953692.410106,10.0.0.2:38624,,,15,13
1638953692.432664,10.0.0.2:38624,,,15,13
1638953692.458227,10.0.0.2:38624,,,15,13
1638953692.483486,10.0.0.2:38624,,,16,13
1638953692.506564,10.0.0.2:38624,,,16,13
1638953692.529921,10.0.0.2:38624,,,17,13
1638953692.553285,10.0.0.2:38624,,,17,13
1638953692.576309,10.0.0.2:38624,,,17,13
1638953692.599727,10.0.0.2:38624,,,18,13
1638953692.623389,10.0.0.2:38624,,,18,13
1638953692.648217,10.0.0.2:38624,,,18,13
1638953692.671681,10.0.0.2:38624,,,19,13
1638953692.694367,10.0.0.2:38624,,,19,13
1638953692.717532,10.0.0.2:38624,,,19,13
1638953692.743204,10.0.0.2:38624,,,20,13
1638953692.766368,10.0.0.2:38624,,,20,13
1638953692.789217,10.0.0.2:38624,,,20,13
1638953692.812441,10.0.0.2:38624,,,20,13
1638953692.836288,10.0.0.2:38624,,,21,13
1638953692.858885,10.0.0.2:38624,,,21,13
1638953692.881761,10.0.0.2:38624,,,21,13
1638953692.905872,10.0.0.2:38624,,,21,13
1638953692.929702,10.0.0.2:38624,,,22,13
1638953692.954130,10.0.0.2:38624,,,22,13
1638953692.977715,10.0.0.2:38624,,,22,13
1638953693.001181,10.0.0.2:38624,,,23,13
1638953693.024959,10.0.0.2:38624,,,23,13
1638953693.048515,10.0.0.2:38624,,,23,13
1638953693.072304,10.0.0.2:38624,,,23,13
1638953693.096381,10.0.0.2:38624,,,24,13
1638953693.121766,10.0.0.2:38624,,,24,13
1638953693.147460,10.0.0.2:38624,,,24,13
1638953693.174245,10.0.0.2:38624,,,24,13
1638953693.199120,10.0.0.2:38624,,,25,13
1638953693.223607,10.0.0.2:38624,,,25,13
1638953693.249822,10.0.0.2:38624,,,25,13
1638953693.275529,10.0.0.2:38624,,,25,13
1638953693.298483,10.0.0.2:38624,,,22,13
1638953693.324964,10.0.0.2:38624,,,18,13
1638953693.347796,10.0.0.2:38624,,,15,13
1638953693.370816,10.0.0.2:38624,,,13,13
1638953693.395450,10.0.0.2:38624,,,13,13
1638953693.418655,10.0.0.2:38624,,,13,13
1638953693.441671,10.0.0.2:38624,,,14,13
1638953693.465322,10.0.0.2:38624,,,14,13
1638953693.489608,10.0.0.2:38624,,,14,13
1638953693.512570,10.0.0.2:38624,,,15,13
1638953693.535476,10.0.0.2:38624,,,15,13
1638953693.559330,10.0.0.2:38624,,,16,13
1638953693.583084,10.0.0.2:38624,,,16,13
1638953693.605730,10.0.0.2:38624,,,16,13
1638953693.629469,10.0.0.2:38624,,,17,13
1638953693.653547,10.0.0.2:38624,,,17,13
1638953693.677343,10.0.0.2:38624,,,17,13
1638953693.700459,10.0.0.2:38624,,,18,13
1638953693.723860,10.0.0.2:38624,,,18,13
1638953693.746591,10.0.0.2:38624,,,18,13
1638953693.769343,10.0.0.2:38624,,,19,13
1638953693.793782,10.0.0.2:38624,,,19,13
1638953693.817169,10.0.0.2:38624,,,19,13
1638953693.841136,10.0.0.2:38624,,,20,13
1638953693.864343,10.0.0.2:38624,,,20,13
1638953693.888004,10.0.0.2:38624,,,20,13
1638953693.910750,10.0.0.2:38624,,,20,13
1638953693.933942,10.0.0.2:38624,,,21,13
1638953693.957049,10.0.0.2:38624,,,21,13
1638953693.980914,10.0.0.2:38624,,,21,13
1638953694.003718,10.0.0.2:38624,,,21,13
1638953694.027534,10.0.0.2:38624,,,22,13
1638953694.051488,10.0.0.2:38624,,,22,13
1638953694.074783,10.0.0.2:38624,,,22,13
1638953694.098114,10.0.0.2:38624,,,23,13
1638953694.122481,10.0.0.2:38624,,,23,13
1638953694.146056,10.0.0.2:38624,,,23,13
1638953694.168945,10.0.0.2:38624,,,23,13
1638953694.192247,10.0.0.2:38624,,,24,13
1638953694.215985,10.0.0.2:38624,,,24,13
1638953694.239194,10.0.0.2:38624,,,24,13
1638953694.262373,10.0.0.2:38624,,,24,13
1638953694.285815,10.0.0.2:38624,,,25,13
1638953694.308616,10.0.0.2:38624,,,25,13
1638953694.331966,10.0.0.2:38624,,,25,13
1638953694.355828,10.0.0.2:38624,,,25,13
1638953694.379248,10.0.0.2:38624,,,25,13
1638953694.402511,10.0.0.2:38624,,,22,13
1638953694.426308,10.0.0.2:38624,,,18,13
1638953694.449704,10.0.0.2:38624,,,15,13
1638953694.472441,10.0.0.2:38624,,,13,13
1638953694.495457,10.0.0.2:38624,,,13,13
1638953694.518354,10.0.0.2:38624,,,13,13
1638953694.540798,10.0.0.2:38624,,,14,13
1638953694.564474,10.0.0.2:38624,,,14,13
